"","gridid","lon","lat","iso3","bsm_response"
"11294",8256,155.5,62.5,"RUS",0.320600857084055
"11295",7896,155.5,63.5,"RUS",0.327305031213941
"11296",7536,155.5,64.5,"RUS",0.333220147804092
"11297",7176,155.5,65.5,"RUS",0.327689891930327
"11298",6816,155.5,66.5,"RUS",0.335783752224233
"11299",6456,155.5,67.5,"RUS",0.329744613706178
"11300",6096,155.5,68.5,"RUS",0.316234623796051
"11301",5736,155.5,69.5,"RUS",0.316632286422543
"11302",5376,155.5,70.5,"RUS",0.325299968734514
"11303",5016,155.5,71.5,"RUS",0.337594352288022
"11304",33097,156.5,-6.5,"SLB",0.697143449870692
"11305",33457,156.5,-7.5,"SLB",0.715433788664601
"11306",33817,156.5,-8.5,"SLB",0.560591559427907
"11307",12577,156.5,50.5,"RUS",0.390375027764749
"11308",12217,156.5,51.5,"RUS",0.447702140541408
"11309",11857,156.5,52.5,"RUS",0.418186500049179
"11310",11497,156.5,53.5,"RUS",0.443999046881929
"11311",11137,156.5,54.5,"RUS",0.407747522131955
"11312",10777,156.5,55.5,"RUS",0.402789520590071
"11313",10417,156.5,56.5,"RUS",0.368661171614402
"11314",10057,156.5,57.5,"RUS",0.385917334489704
"11315",8977,156.5,60.5,"RUS",0.345323033274666
"11316",8617,156.5,61.5,"RUS",0.317645460094228
"11317",8257,156.5,62.5,"RUS",0.313144317680726
"11318",7897,156.5,63.5,"RUS",0.324246038331429
"11319",7537,156.5,64.5,"RUS",0.326702271698205
"11320",7177,156.5,65.5,"RUS",0.328282718068997
"11321",6817,156.5,66.5,"RUS",0.333609405748158
"11322",6457,156.5,67.5,"RUS",0.325173957434853
"11323",6097,156.5,68.5,"RUS",0.312002774006479
"11324",5737,156.5,69.5,"RUS",0.316839852176526
"11325",5377,156.5,70.5,"RUS",0.316503912846998
"11326",5017,156.5,71.5,"RUS",0.328759081740817
"11327",3217,156.5,76.5," ",0.40827990363076
"11328",2857,156.5,77.5," ",0.397261426632782
"11329",33098,157.5,-6.5,"SLB",0.540715776016425
"11330",33458,157.5,-7.5,"SLB",0.71915933274887
"11331",33818,157.5,-8.5,"SLB",0.707698926710329
"11332",28778,157.5,5.5,"FSM",0.453240418228917
"11333",12218,157.5,51.5,"RUS",0.403636298984021
"11334",11858,157.5,52.5,"RUS",0.372693348020526
"11335",11498,157.5,53.5,"RUS",0.367254696526272
"11336",11138,157.5,54.5,"RUS",0.356229840298424
"11337",10778,157.5,55.5,"RUS",0.375638491569727
"11338",10418,157.5,56.5,"RUS",0.395596324454095
"11339",10058,157.5,57.5,"RUS",0.380562928367496
"11340",9698,157.5,58.5,"RUS",0.37446312461833
"11341",28418,157.5,6.5,"FSM",0.458102884257542
"11342",8618,157.5,61.5,"RUS",0.324837326510697
"11343",8258,157.5,62.5,"RUS",0.310901364629985
"11344",7898,157.5,63.5,"RUS",0.315758892814134
"11345",7538,157.5,64.5,"RUS",0.326494333738939
"11346",7178,157.5,65.5,"RUS",0.332121472958822
"11347",6818,157.5,66.5,"RUS",0.332855111203869
"11348",6458,157.5,67.5,"RUS",0.337117012886882
"11349",6098,157.5,68.5,"RUS",0.312790646003609
"11350",5738,157.5,69.5,"RUS",0.31289694862624
"11351",5378,157.5,70.5,"RUS",0.322167261055815
"11352",5018,157.5,71.5,"RUS",0.341501625160647
"11353",33459,158.5,-7.5,"SLB",0.698586682421228
"11354",33819,158.5,-8.5,"SLB",0.611225329386954
"11355",34179,158.5,-9.5,"SLB",0.482024532329344
"11356",12219,158.5,51.5,"RUS",0.370510547545682
"11357",11859,158.5,52.5,"RUS",0.408047341571093
"11358",11499,158.5,53.5,"RUS",0.451231167241872
"11359",11139,158.5,54.5,"RUS",0.427423563838368
"11360",10779,158.5,55.5,"RUS",0.368361138050178
"11361",10419,158.5,56.5,"RUS",0.345845351317138
"11362",10059,158.5,57.5,"RUS",0.338061159830948
"11363",9699,158.5,58.5,"RUS",0.373693610248436
"11364",28419,158.5,6.5,"FSM",0.530444515324808
"11365",8619,158.5,61.5,"RUS",0.339029623756291
"11366",8259,158.5,62.5,"RUS",0.327237279715671
"11367",7899,158.5,63.5,"RUS",0.31869521387326
"11368",7539,158.5,64.5,"RUS",0.320049438403269
"11369",7179,158.5,65.5,"RUS",0.320469733627404
"11370",6819,158.5,66.5,"RUS",0.331615007965879
"11371",6459,158.5,67.5,"RUS",0.322743698408474
"11372",6099,158.5,68.5,"RUS",0.317192856296191
"11373",5739,158.5,69.5,"RUS",0.327184348160646
"11374",28059,158.5,7.5,"FSM",0.467346804312606
"11375",5379,158.5,70.5,"RUS",0.322954333348965
"11376",5019,158.5,71.5,"RUS",0.365571243267953
"11377",34900,159.5,-11.5,"SLB",0.525176611951351
"11378",33460,159.5,-7.5,"SLB",0.621560732624459
"11379",33820,159.5,-8.5,"SLB",0.715434295596266
"11380",34180,159.5,-9.5,"SLB",0.746105002176789
"11381",11500,159.5,53.5,"RUS",0.464901812338265
"11382",11140,159.5,54.5,"RUS",0.34830212944804
"11383",10780,159.5,55.5,"RUS",0.430710561057684
"11384",10420,159.5,56.5,"RUS",0.381280868511839
"11385",10060,159.5,57.5,"RUS",0.359800215859712
"11386",9700,159.5,58.5,"RUS",0.369163807197924
"11387",9340,159.5,59.5,"RUS",0.375548632654177
"11388",28420,159.5,6.5,"FSM",0.410236324208183
"11389",8980,159.5,60.5,"RUS",0.352530743803441
"11390",8620,159.5,61.5,"RUS",0.357356253379393
"11391",8260,159.5,62.5,"RUS",0.345173685305186
"11392",7900,159.5,63.5,"RUS",0.327443647017384
"11393",7540,159.5,64.5,"RUS",0.303715266398722
"11394",7180,159.5,65.5,"RUS",0.320480198641922
"11395",6820,159.5,66.5,"RUS",0.334837883450526
"11396",6460,159.5,67.5,"RUS",0.317583984104803
"11397",6100,159.5,68.5,"RUS",0.307679806031831
"11398",5740,159.5,69.5,"RUS",0.320707647920774
"11399",5380,159.5,70.5,"RUS",0.319381359524545
"11400",30797,16.5,-0.5,"COG",0.751436803981474
"11401",31157,16.5,-1.5,"COG",0.74543624767956
"11402",34397,16.5,-10.5,"AGO",0.702251827175022
"11403",34757,16.5,-11.5,"AGO",0.729112550167261
"11404",35117,16.5,-12.5,"AGO",0.704147177081592
"11405",35477,16.5,-13.5,"AGO",0.76410855878921
"11406",35837,16.5,-14.5,"AGO",0.790121852151869
"11407",36197,16.5,-15.5,"AGO",0.761838924391525
"11408",36557,16.5,-16.5,"AGO",0.706603463687367
"11409",36917,16.5,-17.5,"NAM",0.680822742996423
"11410",37277,16.5,-18.5,"NAM",0.654373689593687
"11411",37637,16.5,-19.5,"NAM",0.655678191592187
"11412",31517,16.5,-2.5,"COD",0.749277327999527
"11413",37997,16.5,-20.5,"NAM",0.68874835791257
"11414",38357,16.5,-21.5,"NAM",0.64892924244505
"11415",38717,16.5,-22.5,"NAM",0.667992443615466
"11416",39077,16.5,-23.5,"NAM",0.647288171477459
"11417",39437,16.5,-24.5,"NAM",0.529626312284368
"11418",39797,16.5,-25.5,"NAM",0.620844849015829
"11419",40157,16.5,-26.5,"NAM",0.505142165013496
"11420",40517,16.5,-27.5,"NAM",0.489518404656579
"11421",40877,16.5,-28.5,"NAM",0.553756330516256
"11422",41237,16.5,-29.5,"ZAF",0.530739078684657
"11423",31877,16.5,-3.5,"COD",0.761405197269742
"11424",32237,16.5,-4.5,"COD",0.759027843284209
"11425",32597,16.5,-5.5,"COD",0.75472198043336
"11426",32957,16.5,-6.5,"AGO",0.745632146270013
"11427",33317,16.5,-7.5,"AGO",0.756394199119599
"11428",33677,16.5,-8.5,"AGO",0.761880448174892
"11429",34037,16.5,-9.5,"AGO",0.743042089235137
"11430",30437,16.5,0.5,"COG",0.693611157121697
"11431",30077,16.5,1.5,"COG",0.727567372508502
"11432",26837,16.5,10.5,"TCD",0.664698753235291
"11433",26477,16.5,11.5,"TCD",0.63350704409139
"11434",26117,16.5,12.5,"TCD",0.629917745170025
"11435",25757,16.5,13.5,"TCD",0.621662041812109
"11436",25397,16.5,14.5,"TCD",0.506374696086075
"11437",25037,16.5,15.5,"TCD",0.458982181625057
"11438",24677,16.5,16.5,"TCD",0.450420796753304
"11439",24317,16.5,17.5,"TCD",0.446443383671436
"11440",23957,16.5,18.5,"TCD",0.445407417512465
"11441",23597,16.5,19.5,"TCD",0.440884678374184
"11442",29717,16.5,2.5,"COG",0.664609972469564
"11443",23237,16.5,20.5,"TCD",0.48694239752843
"11444",22877,16.5,21.5,"TCD",0.471792386863802
"11445",22517,16.5,22.5,"TCD",0.430095783022473
"11446",22157,16.5,23.5,"LBY",0.435591716620457
"11447",21797,16.5,24.5,"LBY",0.436867485756505
"11448",21437,16.5,25.5,"LBY",0.439484956796082
"11449",21077,16.5,26.5,"LBY",0.453833688239001
"11450",20717,16.5,27.5,"LBY",0.478891200045583
"11451",20357,16.5,28.5,"LBY",0.478785157259333
"11452",19997,16.5,29.5,"LBY",0.498485651784011
"11453",29357,16.5,3.5,"CAF",0.780077530615507
"11454",19637,16.5,30.5,"LBY",0.496542048579389
"11455",19277,16.5,31.5,"LBY",0.516012662354469
"11456",17117,16.5,37.5,"ITA",0.462942390327828
"11457",16757,16.5,38.5,"ITA",0.480644121005899
"11458",16397,16.5,39.5,"ITA",0.471728070012585
"11459",28997,16.5,4.5,"CAF",0.802686489913472
"11460",16037,16.5,40.5,"ITA",0.426632042352366
"11461",15677,16.5,41.5,"ITA",0.391092679252692
"11462",15317,16.5,42.5,"HRV",0.516319638313664
"11463",14957,16.5,43.5,"HRV",0.522933886584975
"11464",14597,16.5,44.5,"BIH",0.584772134395052
"11465",14237,16.5,45.5,"HRV",0.519824647035405
"11466",13877,16.5,46.5,"SVN",0.479595975354794
"11467",13517,16.5,47.5,"AUT",0.46590663847917
"11468",13157,16.5,48.5,"AUT",0.38422633586294
"11469",12797,16.5,49.5,"CZE",0.385842662498418
"11470",28637,16.5,5.5,"CAF",0.749856032606197
"11471",12437,16.5,50.5,"POL",0.372306138149543
"11472",12077,16.5,51.5,"POL",0.349310077564132
"11473",11717,16.5,52.5,"POL",0.327220630831866
"11474",11357,16.5,53.5,"POL",0.381952492814905
"11475",10997,16.5,54.5,"POL",0.429048925374909
"11476",10277,16.5,56.5,"SWE",0.479627138308967
"11477",9917,16.5,57.5,"SWE",0.479736107495885
"11478",9557,16.5,58.5,"SWE",0.447042721948135
"11479",9197,16.5,59.5,"SWE",0.45247079606438
"11480",28277,16.5,6.5,"CAF",0.719577159513419
"11481",8837,16.5,60.5,"SWE",0.455752148901707
"11482",8477,16.5,61.5,"SWE",0.442510497132195
"11483",8117,16.5,62.5,"SWE",0.397167330224457
"11484",7757,16.5,63.5,"SWE",0.371045687852107
"11485",7397,16.5,64.5,"SWE",0.446918034845625
"11486",7037,16.5,65.5,"SWE",0.366900847069101
"11487",6677,16.5,66.5,"SWE",0.35572059394589
"11488",6317,16.5,67.5,"SWE",0.338193720373082
"11489",5957,16.5,68.5,"NOR",0.420844811815088
"11490",5597,16.5,69.5,"NOR",0.348795271866678
"11491",27917,16.5,7.5,"CAF",0.733261766956551
"11492",3077,16.5,76.5,"SJM",0.31981522375158
"11493",2717,16.5,77.5,"SJM",0.339257419491157
"11494",2357,16.5,78.5,"SJM",0.323467056504434
"11495",1997,16.5,79.5,"SJM",0.30565680155793
"11496",27557,16.5,8.5,"TCD",0.660722344851421
"11497",1637,16.5,80.5,"SJM",0.345713947708302
"11498",27197,16.5,9.5,"TCD",0.665475639280383
"11499",34901,160.5,-11.5,"SLB",0.657701668001458
"11500",33461,160.5,-7.5,"SLB",0.484739770598192
"11501",33821,160.5,-8.5,"SLB",0.728801797609793
"11502",34181,160.5,-9.5,"SLB",0.718499958994102
"11503",11501,160.5,53.5,"RUS",0.369557349323925
"11504",11141,160.5,54.5,"RUS",0.361982406287951
"11505",10781,160.5,55.5,"RUS",0.334758146565991
"11506",10421,160.5,56.5,"RUS",0.379528912881111
"11507",10061,160.5,57.5,"RUS",0.350063713646758
"11508",9701,160.5,58.5,"RUS",0.33524208048519
"11509",9341,160.5,59.5,"RUS",0.373825681006953
"11510",28421,160.5,6.5,"FSM",0.451680475479659
"11511",8981,160.5,60.5,"RUS",0.364378112889418
"11512",8621,160.5,61.5,"RUS",0.375871249193652
"11513",8261,160.5,62.5,"RUS",0.34534861417057
"11514",7901,160.5,63.5,"RUS",0.340444463553025
"11515",7541,160.5,64.5,"RUS",0.323060090363478
"11516",7181,160.5,65.5,"RUS",0.31542856347649
"11517",6821,160.5,66.5,"RUS",0.324317519205552
"11518",6461,160.5,67.5,"RUS",0.324114576117174
"11519",6101,160.5,68.5,"RUS",0.309168543689833
"11520",5741,160.5,69.5,"RUS",0.316060740867709
"11521",5381,160.5,70.5,"RUS",0.360901487154637
"11522",34542,161.5,-10.5,"SLB",0.718425346765557
"11523",33822,161.5,-8.5,"SLB",0.568597301703608
"11524",34182,161.5,-9.5,"SLB",0.697993609726421
"11525",11142,161.5,54.5,"RUS",0.405290992042477
"11526",10782,161.5,55.5,"RUS",0.456775598774179
"11527",10422,161.5,56.5,"RUS",0.387663642675012
"11528",10062,161.5,57.5,"RUS",0.366732619860055
"11529",9702,161.5,58.5,"RUS",0.34758454869679
"11530",9342,161.5,59.5,"RUS",0.364070159252469
"11531",8982,161.5,60.5,"RUS",0.369252959143753
"11532",8622,161.5,61.5,"RUS",0.333315243387342
"11533",8262,161.5,62.5,"RUS",0.350963427098332
"11534",7902,161.5,63.5,"RUS",0.341313738070842
"11535",7542,161.5,64.5,"RUS",0.308615186646881
"11536",7182,161.5,65.5,"RUS",0.31445411485256
"11537",6822,161.5,66.5,"RUS",0.329614589533431
"11538",6462,161.5,67.5,"RUS",0.3287504238723
"11539",6102,161.5,68.5,"RUS",0.315400063869285
"11540",5742,161.5,69.5,"RUS",0.324224451441436
"11541",5382,161.5,70.5,"RUS",0.359615778830234
"11542",34543,162.5,-10.5,"SLB",0.698329529530335
"11543",33823,162.5,-8.5,"SLB",0.456351545932287
"11544",28783,162.5,5.5,"FSM",0.494094339814349
"11545",11143,162.5,54.5,"RUS",0.360952523411093
"11546",10783,162.5,55.5,"RUS",0.369763875594073
"11547",10423,162.5,56.5,"RUS",0.444931822413187
"11548",10063,162.5,57.5,"RUS",0.440588808916683
"11549",9703,162.5,58.5,"RUS",0.337261105087327
"11550",9343,162.5,59.5,"RUS",0.326935355434298
"11551",8983,162.5,60.5,"RUS",0.376905694336717
"11552",8623,162.5,61.5,"RUS",0.352692440993308
"11553",8263,162.5,62.5,"RUS",0.328412478952335
"11554",7903,162.5,63.5,"RUS",0.345859223307759
"11555",7543,162.5,64.5,"RUS",0.316244439213152
"11556",7183,162.5,65.5,"RUS",0.318323034183115
"11557",6823,162.5,66.5,"RUS",0.319564660648162
"11558",6463,162.5,67.5,"RUS",0.319418312766992
"11559",6103,162.5,68.5,"RUS",0.322004986680644
"11560",5743,162.5,69.5,"RUS",0.327565006352716
"11561",5383,162.5,70.5,"RUS",0.363670165031071
"11562",37784,163.5,-19.5,"NCL",0.506121561526336
"11563",38144,163.5,-20.5,"NCL",0.502613507946532
"11564",28784,163.5,5.5,"FSM",0.483154964220356
"11565",10424,163.5,56.5,"RUS",0.389427664992851
"11566",10064,163.5,57.5,"RUS",0.40100271970975
"11567",9704,163.5,58.5,"RUS",0.390344065536194
"11568",9344,163.5,59.5,"RUS",0.363717752754372
"11569",8984,163.5,60.5,"RUS",0.355501250415909
"11570",8624,163.5,61.5,"RUS",0.368381872074304
"11571",8264,163.5,62.5,"RUS",0.3436960175814
"11572",7904,163.5,63.5,"RUS",0.335809110489806
"11573",7544,163.5,64.5,"RUS",0.321013050990609
"11574",7184,163.5,65.5,"RUS",0.320108941159624
"11575",6824,163.5,66.5,"RUS",0.319748079749993
"11576",6464,163.5,67.5,"RUS",0.327128052849109
"11577",6104,163.5,68.5,"RUS",0.314275836467518
"11578",5744,163.5,69.5,"RUS",0.328811222542526
"11579",38145,164.5,-20.5,"NCL",0.733458100206981
"11580",38505,164.5,-21.5,"NCL",0.690438205460715
"11581",9705,164.5,58.5,"RUS",0.341014093979561
"11582",9345,164.5,59.5,"RUS",0.377068192355801
"11583",8985,164.5,60.5,"RUS",0.359720525957163
"11584",8625,164.5,61.5,"RUS",0.356173865203809
"11585",8265,164.5,62.5,"RUS",0.37767565135502
"11586",7905,164.5,63.5,"RUS",0.327367966665484
"11587",7545,164.5,64.5,"RUS",0.313119834620956
"11588",7185,164.5,65.5,"RUS",0.323619021122195
"11589",6825,164.5,66.5,"RUS",0.322549836294798
"11590",6465,164.5,67.5,"RUS",0.326187315821244
"11591",6105,164.5,68.5,"RUS",0.321298161776541
"11592",5745,164.5,69.5,"RUS",0.33658571305552
"11593",34546,165.5,-10.5,"SLB",0.618315519660997
"11594",38146,165.5,-20.5,"NCL",0.716083444720719
"11595",38506,165.5,-21.5,"NCL",0.740193068552316
"11596",26986,165.5,10.5," ",0.409235192476602
"11597",26626,165.5,11.5," ",0.453683130084911
"11598",10786,165.5,55.5,"RUS",0.373989636794299
"11599",9346,165.5,59.5,"RUS",0.357295424268354
"11600",8986,165.5,60.5,"RUS",0.341796147374879
"11601",8626,165.5,61.5,"RUS",0.344248460548321
"11602",8266,165.5,62.5,"RUS",0.338235871741291
"11603",7906,165.5,63.5,"RUS",0.326171468681815
"11604",7546,165.5,64.5,"RUS",0.323791436464844
"11605",7186,165.5,65.5,"RUS",0.329194737886076
"11606",6826,165.5,66.5,"RUS",0.311905740533667
"11607",6466,165.5,67.5,"RUS",0.318388908364869
"11608",6106,165.5,68.5,"RUS",0.325159985120993
"11609",5746,165.5,69.5,"RUS",0.336959774014994
"11610",27706,165.5,8.5," ",0.410741792924631
"11611",27346,165.5,9.5," ",0.453277273490095
"11612",34547,166.5,-10.5,"SLB",0.547083382179609
"11613",34907,166.5,-11.5,"SLB",0.59447399106657
"11614",35627,166.5,-13.5,"VUT",0.554204276465006
"11615",35987,166.5,-14.5,"VUT",0.671408262772741
"11616",36347,166.5,-15.5,"VUT",0.704285307151364
"11617",38147,166.5,-20.5,"NCL",0.555460371462596
"11618",38507,166.5,-21.5,"NCL",0.726386528664511
"11619",38867,166.5,-22.5,"NCL",0.740644838263932
"11620",47147,166.5,-45.5,"NZL",0.625313375265155
"11621",47507,166.5,-46.5,"NZL",0.513655524169998
"11622",48227,166.5,-48.5,"NZL",0.388491036197869
"11623",26987,166.5,10.5," ",0.449148857871224
"11624",26627,166.5,11.5," ",0.446271890192329
"11625",11147,166.5,54.5,"RUS",0.369852654313534
"11626",10787,166.5,55.5,"RUS",0.364692988539438
"11627",9347,166.5,59.5,"RUS",0.362143993927286
"11628",8987,166.5,60.5,"RUS",0.339724544215802
"11629",8627,166.5,61.5,"RUS",0.325527890300439
"11630",8267,166.5,62.5,"RUS",0.326926349197402
"11631",7907,166.5,63.5,"RUS",0.331442056656282
"11632",7547,166.5,64.5,"RUS",0.331841597707718
"11633",7187,166.5,65.5,"RUS",0.326251324634408
"11634",6827,166.5,66.5,"RUS",0.311129301423634
"11635",6467,166.5,67.5,"RUS",0.319709754487219
"11636",6107,166.5,68.5,"RUS",0.328932182297302
"11637",5747,166.5,69.5,"RUS",0.326740654422213
"11638",27707,166.5,8.5," ",0.41023956720041
"11639",27347,166.5,9.5," ",0.448227306950565
"11640",35628,167.5,-13.5,"VUT",0.587724029658832
"11641",35988,167.5,-14.5,"VUT",0.625040046405298
"11642",36348,167.5,-15.5,"VUT",0.706444882559725
"11643",36708,167.5,-16.5,"VUT",0.699677108409596
"11644",38148,167.5,-20.5,"NCL",0.68941006434718
"11645",38508,167.5,-21.5,"NCL",0.688660429790003
"11646",38868,167.5,-22.5,"NCL",0.617584547407329
"11647",46788,167.5,-44.5,"NZL",0.576307042873162
"11648",47148,167.5,-45.5,"NZL",0.63922307956847
"11649",47508,167.5,-46.5,"NZL",0.65343244931657
"11650",47868,167.5,-47.5,"NZL",0.516377096931834
"11651",34188,167.5,-9.5,"SLB",0.480984619493418
"11652",26628,167.5,11.5," ",0.41115428193541
"11653",11148,167.5,54.5,"RUS",0.370882051984586
"11654",8988,167.5,60.5,"RUS",0.34476438463933
"11655",8628,167.5,61.5,"RUS",0.342426790130454
"11656",8268,167.5,62.5,"RUS",0.34095056712473
"11657",7908,167.5,63.5,"RUS",0.314963429069702
"11658",7548,167.5,64.5,"RUS",0.339488436509941
"11659",7188,167.5,65.5,"RUS",0.329783998605921
"11660",6828,167.5,66.5,"RUS",0.330087023116076
"11661",6468,167.5,67.5,"RUS",0.313618283661762
"11662",6108,167.5,68.5,"RUS",0.333392455886156
"11663",5748,167.5,69.5,"RUS",0.315883125962294
"11664",27708,167.5,8.5," ",0.460339229993342
"11665",27348,167.5,9.5," ",0.452434114930319
"11666",35269,168.5,-12.5,"VUT",0.477172056827662
"11667",35989,168.5,-14.5,"VUT",0.537303746038628
"11668",36349,168.5,-15.5,"VUT",0.667850442215584
"11669",36709,168.5,-16.5,"VUT",0.714152975672001
"11670",37069,168.5,-17.5,"VUT",0.70938159146895
"11671",37429,168.5,-18.5,"VUT",0.486979706261081
"11672",38509,168.5,-21.5,"NCL",0.618010888177231
"11673",46429,168.5,-43.5,"NZL",0.419415113750694
"11674",46789,168.5,-44.5,"NZL",0.643019133489085
"11675",47149,168.5,-45.5,"NZL",0.675686440298019
"11676",47509,168.5,-46.5,"NZL",0.61511215214844
"11677",47869,168.5,-47.5,"NZL",0.49185052465713
"11678",26989,168.5,10.5," ",0.467183186668374
"11679",29149,168.5,4.5," ",0.449604359238072
"11680",28789,168.5,5.5," ",0.458298880501657
"11681",11149,168.5,54.5,"RUS",0.357358434048379
"11682",8989,168.5,60.5,"RUS",0.336188570576375
"11683",8629,168.5,61.5,"RUS",0.347961066324265
"11684",8269,168.5,62.5,"RUS",0.341548603264093
"11685",7909,168.5,63.5,"RUS",0.317451731647689
"11686",7549,168.5,64.5,"RUS",0.346155056533267
"11687",7189,168.5,65.5,"RUS",0.32316309285937
"11688",6829,168.5,66.5,"RUS",0.336871466450339
"11689",6469,168.5,67.5,"RUS",0.319128618458022
"11690",6109,168.5,68.5,"RUS",0.336845856321054
"11691",5749,168.5,69.5,"RUS",0.320218647522187
"11692",28069,168.5,7.5," ",0.44821475868298
"11693",5389,168.5,70.5,"RUS",0.350253450067808
"11694",27709,168.5,8.5," ",0.413865204230703
"11695",37430,169.5,-18.5,"VUT",0.679894249858156
"11696",37790,169.5,-19.5,"VUT",0.697292724479278
"11697",38150,169.5,-20.5,"VUT",0.557487116857834
"11698",46430,169.5,-43.5,"NZL",0.614394108691312
"11699",46790,169.5,-44.5,"NZL",0.680831078513227
"11700",47150,169.5,-45.5,"NZL",0.65214617366375
"11701",47510,169.5,-46.5,"NZL",0.649722775136415
"11702",26990,169.5,10.5," ",0.410427993024089
"11703",26630,169.5,11.5," ",0.464404504509833
"11704",28790,169.5,5.5," ",0.453072017724082
"11705",28430,169.5,6.5," ",0.405792897730896
"11706",8990,169.5,60.5,"RUS",0.351800579194271
"11707",8630,169.5,61.5,"RUS",0.355414333136991
"11708",8270,169.5,62.5,"RUS",0.345018144531233
"11709",7910,169.5,63.5,"RUS",0.331374647897553
"11710",7550,169.5,64.5,"RUS",0.332815542181986
"11711",7190,169.5,65.5,"RUS",0.345447540262292
"11712",6830,169.5,66.5,"RUS",0.337751043027102
"11713",6470,169.5,67.5,"RUS",0.323923079509533
"11714",6110,169.5,68.5,"RUS",0.338348642281592
"11715",5750,169.5,69.5,"RUS",0.323226498527767
"11716",27350,169.5,9.5," ",0.409024367278986
"11717",30798,17.5,-0.5,"COG",0.756403396409814
"11718",31158,17.5,-1.5,"COD",0.733669894085919
"11719",34398,17.5,-10.5,"AGO",0.728630450099513
"11720",34758,17.5,-11.5,"AGO",0.708801601036716
"11721",35118,17.5,-12.5,"AGO",0.734246978489725
"11722",35478,17.5,-13.5,"AGO",0.743470819201462
"11723",35838,17.5,-14.5,"AGO",0.764731784774858
"11724",36198,17.5,-15.5,"AGO",0.767143401989578
"11725",36558,17.5,-16.5,"AGO",0.704786979041718
"11726",36918,17.5,-17.5,"NAM",0.686085947858444
"11727",37278,17.5,-18.5,"NAM",0.656197475626521
"11728",37638,17.5,-19.5,"NAM",0.712115252012952
"11729",31518,17.5,-2.5,"COD",0.737407754042847
"11730",37998,17.5,-20.5,"NAM",0.67699333719168
"11731",38358,17.5,-21.5,"NAM",0.632043482181128
"11732",38718,17.5,-22.5,"NAM",0.647962520629362
"11733",39078,17.5,-23.5,"NAM",0.604108756730958
"11734",39438,17.5,-24.5,"NAM",0.676528918774772
"11735",39798,17.5,-25.5,"NAM",0.639596685694548
"11736",40158,17.5,-26.5,"NAM",0.497322574475969
"11737",40518,17.5,-27.5,"NAM",0.529129466385314
"11738",40878,17.5,-28.5,"ZAF",0.634443484063894
"11739",41238,17.5,-29.5,"ZAF",0.689895915946942
"11740",31878,17.5,-3.5,"COD",0.738447129515193
"11741",41598,17.5,-30.5,"ZAF",0.68418012923681
"11742",41958,17.5,-31.5,"ZAF",0.648057729674753
"11743",42318,17.5,-32.5,"ZAF",0.612988914839914
"11744",42678,17.5,-33.5,"ZAF",0.470918188579333
"11745",32238,17.5,-4.5,"COD",0.74919521994837
"11746",32598,17.5,-5.5,"COD",0.743932080182136
"11747",32958,17.5,-6.5,"COD",0.742276674855213
"11748",33318,17.5,-7.5,"COD",0.757227654016024
"11749",33678,17.5,-8.5,"AGO",0.772187836820308
"11750",34038,17.5,-9.5,"AGO",0.774080676548179
"11751",30438,17.5,0.5,"COG",0.766938572150232
"11752",30078,17.5,1.5,"COG",0.751306314244944
"11753",26838,17.5,10.5,"TCD",0.688614808651479
"11754",26478,17.5,11.5,"TCD",0.674502970223537
"11755",26118,17.5,12.5,"TCD",0.656764679993927
"11756",25758,17.5,13.5,"TCD",0.596745002645317
"11757",25398,17.5,14.5,"TCD",0.607281929375481
"11758",25038,17.5,15.5,"TCD",0.451837727287409
"11759",24678,17.5,16.5,"TCD",0.453531168900673
"11760",24318,17.5,17.5,"TCD",0.446668147639451
"11761",23958,17.5,18.5,"TCD",0.443719774047689
"11762",23598,17.5,19.5,"TCD",0.482392020780719
"11763",29718,17.5,2.5,"COG",0.647941635099952
"11764",23238,17.5,20.5,"TCD",0.468186083456997
"11765",22878,17.5,21.5,"TCD",0.479977943889721
"11766",22518,17.5,22.5,"TCD",0.444172691217751
"11767",22158,17.5,23.5,"LBY",0.439301265139876
"11768",21798,17.5,24.5,"LBY",0.433500181208654
"11769",21438,17.5,25.5,"LBY",0.444728493614418
"11770",21078,17.5,26.5,"LBY",0.469388629856099
"11771",20718,17.5,27.5,"LBY",0.448366623699119
"11772",20358,17.5,28.5,"LBY",0.461698813297607
"11773",19998,17.5,29.5,"LBY",0.46142453001885
"11774",29358,17.5,3.5,"COG",0.704988877278311
"11775",19638,17.5,30.5,"LBY",0.509596072175448
"11776",19278,17.5,31.5,"LBY",0.4948331255967
"11777",16758,17.5,38.5,"ITA",0.480778870051746
"11778",16398,17.5,39.5,"ITA",0.532963272302079
"11779",28998,17.5,4.5,"CAF",0.802709701225277
"11780",16038,17.5,40.5,"ITA",0.436111686815577
"11781",15678,17.5,41.5,"ITA",0.450132135265415
"11782",15318,17.5,42.5,"HRV",0.568582172094912
"11783",14958,17.5,43.5,"BIH",0.549061283224983
"11784",14598,17.5,44.5,"BIH",0.529859769832655
"11785",14238,17.5,45.5,"HRV",0.493163707177546
"11786",13878,17.5,46.5,"HUN",0.464941871685967
"11787",13518,17.5,47.5,"HUN",0.440183501582001
"11788",13158,17.5,48.5,"SVK",0.438809781521306
"11789",12798,17.5,49.5,"CZE",0.430980267599303
"11790",28638,17.5,5.5,"CAF",0.750714356644619
